episode,reward,epsilon_start,epsilon_end,mean_loss
487,-1.0845399999999998,0.769454,0.7689885000000001,0.025406164858432022
488,-1.0317699999999996,0.768979,0.7685135000000001,0.025400365008972584
489,-1.1161699999999999,0.768504,0.7680385000000001,0.03337983961624559
490,-0.9520199999999998,0.768029,0.7675635000000001,0.03192424238863168
491,-1.0788099999999998,0.7675540000000001,0.7670885000000001,0.031119494411104825
492,-0.9974699999999999,0.7670790000000001,0.7666135000000001,0.03205430642003194
493,-0.98557,0.7666040000000001,0.7661385000000001,0.031536968797736334
494,-0.8955,0.7661290000000001,0.7656635,0.033471477412967944
495,-0.9040400000000001,0.7656540000000001,0.7651885,0.03302605746663176
496,-0.9743400000000001,0.765179,0.7647135,0.03114437518233899
497,-1.0517699999999999,0.764704,0.7642385,0.029706183347734623
498,-1.0060199999999997,0.764229,0.7637635,0.029763078500691334
499,-0.9894099999999999,0.763754,0.7632885,0.023590309595456348
500,-1.0722499999999997,0.763279,0.7628135,0.03601146911620162
501,-1.0496199999999998,0.762804,0.7623385,0.03804955178755336
502,-1.00868,0.762329,0.7618635,0.026414659401052632
503,-1.08072,0.761854,0.7613885,0.03731401860364713
504,-1.06862,0.761379,0.7609135,0.03448833249858581
505,-1.0085799999999998,0.760904,0.7604385,0.028808278791839257
506,-1.04394,0.760429,0.7599635,0.028801245417271276
507,-0.9576300000000001,0.759954,0.7594885,0.035466353533556684
508,-0.9301799999999998,0.759479,0.7590135,0.029227848972659558
509,-0.77921,0.759004,0.7585385,0.033403678896429485
510,-0.85112,0.758529,0.7580635,0.025835746000811923
511,-1.0070599999999998,0.758054,0.7575885,0.03522694594226777
512,-0.9002899999999998,0.757579,0.7571135,0.03259263798216125
513,-0.9992699999999998,0.757104,0.7566385,0.0324836832494475
514,-0.9356399999999998,0.756629,0.7561635,0.024408884807489813
515,-0.8991799999999996,0.756154,0.7556885,0.029128240380377975
516,-0.88974,0.755679,0.7552135,0.03242249814822571
517,-1.0559499999999997,0.755204,0.7547385,0.0305079101503361
518,-0.8001299999999998,0.754729,0.7542635,0.0369002853857819
519,-0.9525899999999999,0.754254,0.7537885,0.027342948373407127
520,-1.1316199999999996,0.753779,0.7533135,0.026858443693781736
521,-1.0691300000000001,0.753304,0.7528385,0.02871658921794733
522,-1.07076,0.752829,0.7523635,0.02374425610410981
523,-0.9981099999999999,0.752354,0.7518885,0.0264026501106855
524,-1.0948699999999996,0.751879,0.7514135,0.027920002075552473
525,-0.87976,0.751404,0.7509385,0.032705916124978106
526,-0.9933799999999998,0.750929,0.7504635,0.030359694167855195
527,-1.0458999999999998,0.750454,0.7499885,0.02898740263772197
528,-0.8254899999999998,0.749979,0.7495134999999999,0.030386274406046142
529,-0.8855599999999999,0.749504,0.7490384999999999,0.028444926840893458
530,-0.8790000000000002,0.749029,0.7485634999999999,0.03323496854747646
531,-1.0264799999999998,0.7485539999999999,0.7480884999999999,0.031375911475624886
532,-0.97865,0.7480789999999999,0.7476134999999999,0.02610829955054214
533,-1.01217,0.7476039999999999,0.7471384999999999,0.028558432046556847
534,-1.1154,0.7471289999999999,0.7466634999999999,0.03317419730854453
535,-1.0293199999999998,0.746654,0.7461884999999999,0.03225852498813765
536,-1.0998699999999997,0.746179,0.7457134999999999,0.025200820167374332
537,-0.9905700000000002,0.745704,0.7452384999999999,0.03175745556858601
538,-0.9851099999999998,0.745229,0.7447634999999999,0.025916955518332542
539,-0.9076200000000001,0.744754,0.7442885,0.026501113070698922
540,-0.9891400000000002,0.744279,0.7438135,0.031309092776791655
541,-0.9377800000000001,0.743804,0.7433385,0.031205570051097312
542,-0.8918799999999998,0.743329,0.7428635,0.034994672607281244
543,-0.8920799999999998,0.742854,0.7423885,0.03275396280107088
544,-1.0997899999999994,0.742379,0.7419135,0.03037690447847126
545,-1.04747,0.741904,0.7414385,0.03587541110580787
546,-1.0202999999999995,0.7414290000000001,0.7409635,0.030636893396440427
547,-0.75827,0.7409540000000001,0.7404885,0.03037159332714509
548,-0.9880599999999999,0.7404790000000001,0.7400135,0.028607668869080952
549,-1.07879,0.7400040000000001,0.7395385,0.03362646785186371
550,-1.0235699999999999,0.7395290000000001,0.7390635,0.032561604468792214
551,-1.02875,0.7390540000000001,0.7385885,0.02973414276173571
552,-1.1153800000000003,0.7385790000000001,0.7381135,0.0329307205992518
553,-1.0834799999999998,0.7381040000000001,0.7376385,0.02800031927472446
554,-1.15376,0.7376290000000001,0.7371635,0.032640695973241235
555,-1.0925299999999996,0.7371540000000001,0.7366885,0.03443031713191885
556,-1.0783299999999996,0.7366790000000001,0.7362135000000001,0.033038121424033305
557,-0.9465099999999996,0.7362040000000001,0.7357385000000001,0.0368841542158043
558,-0.8328499999999999,0.7357290000000001,0.7352635000000001,0.029955195151269435
559,-0.8171799999999996,0.7352540000000001,0.7347885000000001,0.03509127940342296
560,-0.9940699999999997,0.7347790000000001,0.7343135000000001,0.03506761680473573
561,-1.0505499999999999,0.7343040000000001,0.7338385000000001,0.03641710590716684
562,-0.9837300000000001,0.7338290000000001,0.7333635000000001,0.026574188086160574
563,-1.1585499999999995,0.7333540000000001,0.7328885,0.03322195191227365
564,-1.1169199999999997,0.7328790000000001,0.7324135,0.03249390392855275
565,-0.9115399999999996,0.732404,0.7319385,0.036444225220184305
566,-1.0662299999999996,0.731929,0.7314635,0.03042621169530321
567,-0.9487099999999999,0.731454,0.7309885,0.03277651828771923
568,-0.9609799999999997,0.730979,0.7305135,0.035484864086611195
569,-0.9226900000000002,0.730504,0.7300385,0.024792908209492454
570,-1.0577799999999997,0.730029,0.7295635,0.03455737536540255
571,-0.997,0.729554,0.7290885,0.038686847264762035
572,-1.05472,0.729079,0.7286135,0.037209629337885415
573,-0.8172399999999999,0.728604,0.7281385,0.03135266805998981
574,-1.00002,0.728129,0.7276635,0.030392700413940474
575,-1.05191,0.727654,0.7271885,0.03305415869195713
576,-0.96943,0.727179,0.7267135,0.03263600287900772
577,-0.9788100000000001,0.726704,0.7262385,0.03232637949055061
578,-0.9030799999999998,0.726229,0.7257635,0.03231224724731874
579,-0.9528199999999999,0.725754,0.7252885,0.027218486095662228
580,-0.9481899999999996,0.725279,0.7248135,0.02175098238949431
581,-0.9059599999999998,0.724804,0.7243385,0.03141255747352261
582,-0.9142399999999997,0.724329,0.7238635,0.029053847755130847
583,-0.8967099999999997,0.723854,0.7233885,0.03594092894345522
584,-0.9787100000000001,0.723379,0.7229135,0.024794482427823825
585,-1.01542,0.722904,0.7224385,0.03915705060440814
586,-0.9073500000000001,0.722429,0.7219635,0.028625279260450043
587,-0.9378599999999998,0.721954,0.7214885,0.03232544581900584
588,-1.0162399999999998,0.721479,0.7210135,0.03371850375202484
589,-0.9643999999999999,0.721004,0.7205385,0.02714078885735944
590,-1.0855899999999998,0.720529,0.7200635,0.03493372626719065
591,-1.1857499999999996,0.720054,0.7195885,0.026612987705739215
592,-0.9198600000000002,0.719579,0.7191135,0.02994969849474728
593,-0.99816,0.719104,0.7186385,0.026665178084513172
594,-0.90702,0.718629,0.7181635,0.032272794939635786
595,-0.97374,0.718154,0.7176885,0.03094336509355344
596,-0.9110299999999999,0.717679,0.7172135,0.03328929271112429
597,-0.94907,0.717204,0.7167385,0.03265648940287065
598,-0.92258,0.716729,0.7162634999999999,0.02437962930474896
599,-0.9771099999999997,0.716254,0.7157884999999999,0.028557791098719462
600,-1.00441,0.7157789999999999,0.7153135,0.03140708249557065
601,-1.1931599999999998,0.7153039999999999,0.7148385,0.030894429906766163
602,-0.9735299999999996,0.7148289999999999,0.7143635,0.03115856383199571
603,-0.8891699999999999,0.7143539999999999,0.7138885,0.031170021684956736
604,-0.9375199999999999,0.7138789999999999,0.7134135,0.02924056685907999
605,-0.9546599999999998,0.7134039999999999,0.7129385,0.024581146430718945
606,-0.8725700000000001,0.712929,0.7124635,0.02840159746760037
607,-1.0361399999999998,0.712454,0.7119885,0.026547944640624335
608,-1.12088,0.711979,0.7115135,0.02884989205223974
609,-0.90279,0.711504,0.7110385,0.03295929394895211
610,-1.03658,0.711029,0.7105635,0.031151194922276772
611,-0.8189599999999999,0.710554,0.7100885,0.03426982970297104
612,-1.0110299999999999,0.710079,0.7096135,0.028855227456078866
613,-0.8680199999999998,0.709604,0.7091385,0.028369990366045386
614,-0.9923199999999994,0.709129,0.7086635,0.029298997261503246
615,-0.96309,0.708654,0.7081885,0.0320297750091413
616,-0.9105999999999997,0.708179,0.7077135,0.029788196825538762
617,-0.8459,0.707704,0.7072385,0.029297853472817225
618,-0.9151400000000001,0.707229,0.7067635,0.02922489514632616
619,-1.07127,0.706754,0.7062885,0.028605508239998016
620,-0.8673500000000001,0.706279,0.7058135000000001,0.030109244835330173
621,-1.12347,0.705804,0.7053385000000001,0.026569137984188272
622,-1.0264099999999998,0.705329,0.7048635000000001,0.02138315166783286
623,-1.0827899999999997,0.704854,0.7043885000000001,0.02915703345744987
624,-0.9026999999999998,0.704379,0.7039135000000001,0.02965898046197253
625,-1.08494,0.703904,0.7034385000000001,0.022287333089043387
626,-0.8578100000000001,0.7034290000000001,0.7029635000000001,0.02870324550778605
627,-0.9138099999999998,0.7029540000000001,0.7024885000000001,0.03426484820083715
628,-0.9747900000000002,0.7024790000000001,0.7020135000000001,0.03424712130363332
629,-0.9094000000000003,0.7020040000000001,0.7015385000000001,0.029235841452609747
630,-0.8124599999999997,0.7015290000000001,0.7010635000000001,0.02239810828177724
631,-1.13336,0.7010540000000001,0.7005885000000001,0.02835144721379038
632,-0.7537099999999997,0.7005790000000001,0.7001135,0.024211115674697792
633,-0.9251000000000001,0.7001040000000001,0.6996385,0.03162042847252451
634,-0.89116,0.6996290000000001,0.6991635,0.03149129191937391
635,-0.9909799999999997,0.699154,0.6986885,0.024190876846259927
636,-0.98992,0.698679,0.6982135,0.02891057824483141
637,-1.0420300000000002,0.698204,0.6977385,0.03003785243665334
638,-1.0541299999999998,0.697729,0.6972635,0.0218664454339887
639,-1.0997099999999997,0.697254,0.6967885,0.03381832059414592
640,-1.0606799999999998,0.696779,0.6963135,0.027011416795721742
641,-1.0419599999999998,0.696304,0.6958385,0.020410341184833668
642,-1.2149799999999997,0.695829,0.6953635,0.029484845357073936
643,-0.9647699999999998,0.695354,0.6948885,0.030408308821788525
644,-0.9525299999999998,0.694879,0.6944135,0.026693173107632903
645,-0.9641100000000001,0.694404,0.6939385,0.03213401504646754
646,-0.9995100000000002,0.693929,0.6934635,0.030340697351493872
647,-1.0335100000000002,0.693454,0.6929885,0.030978548016864806
648,-0.9035299999999999,0.692979,0.6925135,0.03039078378031263
649,-0.9214699999999999,0.692504,0.6920385,0.02898270407691598
650,-1.0854799999999993,0.692029,0.6915635,0.0199723265049397
651,-1.2511999999999999,0.691554,0.6910885,0.027244441877846838
652,-0.9301199999999995,0.691079,0.6906135,0.027147601922188187
653,-0.9410499999999999,0.690604,0.6901385,0.03453753910434898
654,-0.8084899999999998,0.690129,0.6896635,0.03171525988349458
655,-0.7721999999999998,0.689654,0.6891885,0.03672207533381879
656,-0.8740199999999999,0.689179,0.6887135,0.03033958905551117
657,-0.9997299999999993,0.688704,0.6882385,0.02675302521121921
658,-0.7857799999999999,0.688229,0.6877635,0.03031716131255962
659,-0.85576,0.687754,0.6872885,0.025792646689806135
660,-0.9776700000000002,0.687279,0.6868135,0.029511532637989148
661,-0.9161199999999996,0.686804,0.6863385,0.028072743174270727
662,-0.9772300000000004,0.686329,0.6858635,0.02862358095124364
663,-0.77978,0.685854,0.6853885,0.03177937060099793
664,-0.9903799999999996,0.685379,0.6849135,0.03534409965213854
665,-1.0517999999999994,0.684904,0.6844385,0.02628986079012975
666,-0.7581100000000001,0.6844290000000001,0.6839635,0.029906449413392693
667,-0.8243,0.6839540000000001,0.6834884999999999,0.027596235250821336
668,-1.01741,0.6834790000000001,0.6830134999999999,0.027137936637736858
669,-0.9773600000000002,0.6830040000000001,0.6825384999999999,0.03293573418952292
670,-0.9164800000000002,0.682529,0.6820634999999999,0.02941555736353621
671,-0.8882999999999998,0.682054,0.6815884999999999,0.025753898358962034
672,-0.88599,0.681579,0.6811134999999999,0.029818981089629232
673,-0.9727399999999999,0.681104,0.6806384999999999,0.029445146977959667
674,-0.9783599999999996,0.680629,0.6801634999999999,0.029016837852541357
675,-0.9402299999999998,0.680154,0.6796884999999999,0.034481868786970155
676,-1.0205199999999996,0.679679,0.6792134999999999,0.026706476825638675
677,-0.84689,0.679204,0.6787384999999999,0.029429828266147526
678,-0.9336399999999999,0.678729,0.6782634999999999,0.030338828548847233
679,-1.0625200000000004,0.678254,0.6777885,0.02762360932683805
680,-0.98283,0.677779,0.6773135,0.029800979490973985
681,-0.9071099999999999,0.677304,0.6768385000000001,0.02522669367463095
682,-0.9748700000000002,0.676829,0.6763635000000001,0.028587017831086997
683,-0.9031199999999998,0.676354,0.6758885000000001,0.029066227582952707
684,-0.9737699999999999,0.675879,0.6754135000000001,0.031226107581169345
685,-0.9946899999999997,0.675404,0.6749385000000001,0.027724599343491717
686,-0.9899899999999998,0.6749290000000001,0.6744635000000001,0.03443304365093354
687,-1.0852700000000002,0.6744540000000001,0.6739885000000001,0.029535504339437465
688,-1.0251800000000002,0.6739790000000001,0.6735135000000001,0.02540516406937968
689,-0.9542399999999994,0.6735040000000001,0.6730385000000001,0.031710557452461215
690,-0.81116,0.6730290000000001,0.6725635000000001,0.025858557956817095
691,-1.0963199999999997,0.6725540000000001,0.6720885000000001,0.029427333261992317
692,-1.0156799999999997,0.6720790000000001,0.6716135000000001,0.02989612395700533
693,-0.9525499999999999,0.6716040000000001,0.6711385000000001,0.026750010156247297
694,-1.06176,0.6711290000000001,0.6706635000000001,0.025451086573302747
695,-0.9460399999999998,0.6706540000000001,0.6701885000000001,0.029917218242771923
696,-0.88695,0.6701790000000001,0.6697135000000001,0.035275134343246466
697,-1.03827,0.6697040000000001,0.6692385000000001,0.02563108203263255
698,-0.9643200000000001,0.6692290000000001,0.6687635000000001,0.02316383447832777
699,-0.9080899999999997,0.6687540000000001,0.6682885000000001,0.026307275136350654
700,-1.00743,0.6682790000000001,0.6678135000000001,0.027157185535470488
701,-0.9546199999999996,0.6678040000000001,0.6673385000000001,0.03386182997259311
702,-0.9368100000000001,0.6673290000000001,0.6668635,0.029904116198886187
703,-0.8255399999999998,0.6668540000000001,0.6663885,0.032540142988145816
704,-0.8309400000000001,0.666379,0.6659135,0.022295912654080895
705,-0.9135799999999997,0.665904,0.6654385,0.03442994436569279
706,-0.7130699999999999,0.665429,0.6649635,0.02498890609276714
707,-0.9707199999999996,0.664954,0.6644885,0.03160583450313425
708,-0.9001399999999998,0.664479,0.6640135,0.028363641809264664
709,-1.0462799999999999,0.664004,0.6635385,0.024542608487827237
710,-0.9143999999999999,0.663529,0.6630635,0.024050612612772967
711,-0.9319500000000001,0.663054,0.6625885,0.03571558223309694
712,-0.9411499999999999,0.662579,0.6621135,0.029927922047208996
713,-0.9414299999999997,0.662104,0.6616385,0.032973743760085196
714,-1.07708,0.661629,0.6611635,0.024097730143694207
715,-0.9003700000000001,0.661154,0.6606885,0.02318166194600053
716,-0.9579899999999999,0.660679,0.6602135,0.024975081904267428
717,-1.0200499999999997,0.660204,0.6597385,0.025417343500012065
718,-0.9072899999999996,0.659729,0.6592635,0.024050197103642857
719,-0.8859399999999998,0.659254,0.6587885,0.03124017957219621
720,-1.0595999999999997,0.658779,0.6583135,0.02810459844971774
721,-0.9972799999999997,0.658304,0.6578385,0.03255618457151286
722,-1.0942799999999997,0.657829,0.6573635,0.03364986708344077
723,-0.9629799999999996,0.657354,0.6568885,0.034883193043060604
724,-0.8432699999999995,0.656879,0.6564135,0.03354672122572083
725,-0.7766699999999997,0.656404,0.6559385,0.02606067395710852
726,-1.0474499999999998,0.655929,0.6554635,0.03178595365781803
727,-0.9053700000000001,0.655454,0.6549885,0.025129163419478573
728,-0.9236999999999997,0.654979,0.6545135,0.026862203217460773
729,-1.0854300000000001,0.654504,0.6540385,0.025248264382535125
730,-0.82965,0.654029,0.6535635,0.02473316209128825
731,-1.1328899999999993,0.653554,0.6530885,0.025122415170772003
732,-0.9207799999999998,0.653079,0.6526135,0.02952610654407181
733,-0.8465799999999997,0.652604,0.6521385,0.02423764959530672
734,-0.9355999999999995,0.652129,0.6516635,0.036201051136886236
735,-0.84521,0.651654,0.6511885,0.026470598283340224
736,-0.9854699999999997,0.651179,0.6507135,0.033548531772685235
737,-0.74629,0.650704,0.6502384999999999,0.026903583384118974
738,-0.9956899999999999,0.650229,0.6497634999999999,0.030902452272421214
739,-0.9780699999999997,0.6497539999999999,0.6492884999999999,0.026887490454828366
740,-0.90303,0.6492789999999999,0.6488135,0.02905138406989863
741,-0.9729399999999996,0.6488039999999999,0.6483385,0.03035061483300524
742,-1.0108999999999997,0.6483289999999999,0.6478635,0.03216842120746151
743,-0.8248499999999999,0.6478539999999999,0.6473885,0.024256837394204922
744,-1.09159,0.6473789999999999,0.6469135,0.027737963833205866
745,-0.8726599999999998,0.6469039999999999,0.6464385,0.029420793882454745
746,-0.85454,0.646429,0.6459635,0.02819421777327079
747,-0.9006799999999999,0.645954,0.6454885,0.02916612422821345
748,-0.88797,0.645479,0.6450135,0.02648727571213385
749,-0.8312299999999998,0.645004,0.6445385,0.02684764712030301
750,-0.8925499999999997,0.644529,0.6440635,0.027312787138216662
751,-0.9324599999999998,0.644054,0.6435885,0.02915921458188677
752,-0.8482199999999998,0.643579,0.6431135,0.026965126238646917
753,-0.94564,0.643104,0.6426385,0.033114382617059165
754,-0.8219099999999999,0.642629,0.6421635,0.025610220289090647
755,-1.0529999999999997,0.642154,0.6416885,0.03221953848231351
756,-0.80773,0.641679,0.6412135,0.026049626184103544
757,-0.9809399999999999,0.641204,0.6407385,0.028201458902622108
758,-0.8617299999999998,0.640729,0.6402635,0.0335438763233833
759,-1.0862599999999996,0.640254,0.6397885000000001,0.026841119473683648
760,-0.9091699999999999,0.639779,0.6393135000000001,0.03271984488586895
761,-0.9300400000000002,0.639304,0.6388385000000001,0.03341750704625156
762,-0.8775599999999998,0.638829,0.6383635000000001,0.033228567638143434
763,-0.9654499999999999,0.638354,0.6378885000000001,0.02797114820306888
764,-1.1662499999999996,0.637879,0.6374135000000001,0.02713308028934989
765,-0.8644800000000001,0.6374040000000001,0.6369385000000001,0.02556731084936473
766,-0.80297,0.6369290000000001,0.6364635000000001,0.028206444688985356
767,-1.1420599999999996,0.6364540000000001,0.6359885000000001,0.02921884462586604
768,-0.9141699999999998,0.6359790000000001,0.6355135000000001,0.03183646076213335
769,-1.01891,0.6355040000000001,0.6350385000000001,0.02659498905122746
770,-0.9903800000000001,0.6350290000000001,0.6345635000000001,0.025553286651702364
771,-0.9014799999999998,0.6345540000000001,0.6340885,0.030825976313935827
772,-1.12931,0.6340790000000001,0.6336135,0.03139268567465479
773,-1.06956,0.6336040000000001,0.6331385,0.02974796736583812
774,-0.8453299999999997,0.633129,0.6326635,0.027668077833368443
775,-0.9787100000000001,0.632654,0.6321885,0.036825649247039106
776,-0.8981700000000001,0.632179,0.6317135,0.028176353768794796
777,-0.8905499999999998,0.631704,0.6312385,0.02660780522681307
778,-0.92235,0.631229,0.6307635,0.03050678052852163
779,-0.8952699999999999,0.630754,0.6302885,0.031266315068351105
780,-0.9372299999999996,0.630279,0.6298135,0.02765034667099826
781,-0.88232,0.629804,0.6293385,0.033417861718771744
782,-0.9274899999999999,0.629329,0.6288635,0.028303402104065754
783,-0.8661599999999999,0.628854,0.6283885,0.034433683203096734
784,-1.0076699999999998,0.628379,0.6279135,0.02476009207282914
785,-0.91713,0.627904,0.6274385,0.02780095800611889
786,-0.9212,0.627429,0.6269635,0.028723283354192972
787,-0.9514599999999999,0.626954,0.6264885,0.02529758110031253
788,-0.7986399999999998,0.626479,0.6260135,0.02788176088623004
789,-0.8843799999999999,0.626004,0.6255385,0.03148154897731729
790,-0.8402499999999998,0.625529,0.6250635,0.026183570880093612
791,-0.81836,0.625054,0.6245885,0.03355815143964719
792,-0.9600399999999999,0.624579,0.6241135,0.026138247196504382
793,-0.84826,0.624104,0.6236385,0.027445529347023694
794,-0.8920899999999997,0.623629,0.6231635,0.023105513796035666
795,-0.9412100000000001,0.623154,0.6226885,0.024770526246866213
796,-1.0181699999999998,0.622679,0.6222135,0.028246504118578743
797,-0.8482299999999997,0.622204,0.6217385,0.025388510337797925
798,-0.9621899999999999,0.621729,0.6212635,0.02794279926092713
799,-0.9613199999999997,0.621254,0.6207885,0.025366958309605253
800,-0.7826099999999998,0.620779,0.6203135,0.027421007859520615
801,-0.8312399999999995,0.620304,0.6198385,0.026133891083300113
802,-0.8998099999999997,0.619829,0.6193635,0.03167714041133877
803,-0.9905199999999995,0.619354,0.6188885,0.02633834142499836
804,-1.00288,0.618879,0.6184135,0.023445436871843413
805,-1.02095,0.618404,0.6179385,0.024740312585781795
806,-1.1046900000000002,0.6179290000000001,0.6174635,0.030708320357080085
807,-0.98204,0.6174540000000001,0.6169885,0.027222224944853223
808,-0.8540300000000003,0.616979,0.6165135,0.02517210840989719
809,-0.8721499999999999,0.616504,0.6160385,0.02643890899955295
810,-0.9545299999999997,0.616029,0.6155635,0.03110366119493847
811,-1.04454,0.615554,0.6150885,0.02799644380429527
812,-0.9110399999999998,0.615079,0.6146135,0.027705897581472527
813,-0.94355,0.614604,0.6141385,0.02638653427886311
814,-0.79229,0.614129,0.6136635,0.031958580351783894
815,-0.8911999999999999,0.613654,0.6131885,0.028501386479474602
816,-0.9437499999999996,0.613179,0.6127135,0.021460734171123475
817,-0.8651899999999996,0.612704,0.6122385,0.025416225847729946
818,-0.9244899999999999,0.612229,0.6117635,0.02414573643618496
819,-0.8596500000000001,0.611754,0.6112885,0.028926694980764295
820,-1.0258399999999999,0.611279,0.6108135000000001,0.027121230180200656
821,-0.90846,0.610804,0.6103385000000001,0.027187287184933667
822,-1.01,0.610329,0.6098635000000001,0.022796043074922636
823,-0.9386699999999993,0.609854,0.6093885000000001,0.03007340712181758
824,-0.93041,0.609379,0.6089135000000001,0.025164320259937086
825,-1.2248299999999996,0.608904,0.6084385000000001,0.0344732343807118
826,-1.1905699999999997,0.6084290000000001,0.6079635000000001,0.024679383238981244
827,-0.8344599999999996,0.6079540000000001,0.6074885000000001,0.028474780357209965
828,-1.0008299999999999,0.6074790000000001,0.6070135000000001,0.03101809128027526
829,-1.0702999999999996,0.6070040000000001,0.6065385000000001,0.028236773915705272
830,-1.0028299999999994,0.6065290000000001,0.6060635000000001,0.02803768039739225
831,-0.9625299999999999,0.6060540000000001,0.6055885000000001,0.030673770709545353
832,-0.9201,0.6055790000000001,0.6051135000000001,0.025413246117241214
833,-0.9468900000000001,0.6051040000000001,0.6046385000000001,0.024127789233752993
834,-0.80919,0.6046290000000001,0.6041635000000001,0.032819229835295116
835,-1.0937200000000002,0.6041540000000001,0.6036885000000001,0.025949727552069816
836,-0.8972599999999995,0.6036790000000001,0.6032135000000001,0.029241595228086226
837,-0.8627099999999994,0.6032040000000001,0.6027385000000001,0.025455097322410438
838,-1.1480499999999996,0.6027290000000001,0.6022635000000001,0.03016406712209573
839,-0.8560099999999999,0.6022540000000001,0.6017885000000001,0.02628072510298807
840,-0.9049300000000001,0.6017790000000001,0.6013135000000001,0.0245769192854641
841,-0.8731500000000001,0.6013040000000001,0.6008385,0.019755166771064977
842,-0.8202300000000002,0.6008290000000001,0.6003635,0.027789479088387452
843,-0.8502600000000002,0.600354,0.5998885,0.02480592649677419
844,-0.8713299999999999,0.599879,0.5994135,0.02653937147784745
845,-0.87042,0.599404,0.5989385,0.024798692075128203
846,-0.9901400000000001,0.598929,0.5984635,0.03046397153986618
847,-1.2036299999999995,0.598454,0.5979885,0.025729275122575928
848,-0.9948100000000003,0.597979,0.5975135,0.028249058622459414
849,-0.906,0.597504,0.5970385,0.02744485843228176
850,-1.0043600000000001,0.597029,0.5965635,0.02692623223760165
851,-0.8117099999999998,0.596554,0.5960885,0.023100021389545873
852,-0.9120000000000003,0.596079,0.5956135,0.025633893451013138
853,-0.87398,0.595604,0.5951385,0.03285047935001785
854,-0.8715699999999998,0.595129,0.5946635,0.03213023710646667
855,-0.9065499999999996,0.594654,0.5941885,0.029505483398970682
856,-0.8772699999999998,0.594179,0.5937135,0.029074984426260927
857,-0.7510199999999999,0.593704,0.5932385,0.026900308562035208
858,-0.92071,0.593229,0.5927635,0.02869597663288005
859,-1.0379799999999997,0.592754,0.5922885,0.02526519888371695
860,-0.8501900000000001,0.592279,0.5918135,0.027337217200838496
861,-1.00272,0.591804,0.5913385,0.02694595908455085
862,-0.7715,0.591329,0.5908635,0.021662724477937444
863,-0.92925,0.590854,0.5903885,0.024370405879162716
864,-1.1102999999999998,0.590379,0.5899135,0.02789180533523904
865,-0.9493299999999999,0.589904,0.5894385,0.024761670697189403
866,-1.02869,0.589429,0.5889635,0.025629197330854368
867,-0.94838,0.588954,0.5884885,0.03673666918999516
868,-0.83667,0.588479,0.5880135,0.02524219788785558
869,-0.8727299999999999,0.588004,0.5875385,0.026008734799106606
870,-0.98367,0.587529,0.5870635,0.02863743380701635
871,-0.9360800000000001,0.587054,0.5865885,0.027904580962494947
872,-1.04013,0.586579,0.5861135,0.02912668830016628
873,-0.8853200000000001,0.586104,0.5856385,0.02643345445685554
874,-0.8293399999999999,0.585629,0.5851635,0.025991523141274227
875,-0.9749499999999998,0.585154,0.5846884999999999,0.02913241575472057
876,-0.8723799999999997,0.584679,0.5842134999999999,0.030000857019913382
877,-0.9366799999999998,0.584204,0.5837384999999999,0.022681154151796362
878,-0.9292500000000001,0.5837289999999999,0.5832634999999999,0.02701180304400623
879,-0.7548699999999997,0.5832539999999999,0.5827885,0.028233749734063167
880,-0.9141599999999998,0.5827789999999999,0.5823135,0.027856148095743265
881,-0.9756599999999996,0.5823039999999999,0.5818385,0.022167956141784087
882,-0.8430799999999998,0.5818289999999999,0.5813635,0.02933458051571506
883,-0.8438199999999997,0.5813539999999999,0.5808885,0.023235255134059118
884,-0.78574,0.5808789999999999,0.5804135,0.026302341799309945
885,-0.9327099999999999,0.580404,0.5799385,0.028018218311772217
886,-1.0076199999999995,0.579929,0.5794635,0.03264703859691508
887,-0.9644499999999997,0.579454,0.5789885,0.028248351038782857
888,-0.9022699999999998,0.578979,0.5785135,0.02705201361735817
889,-1.0417500000000004,0.578504,0.5780385,0.030120596203487365
890,-0.8631800000000002,0.578029,0.5775635,0.03642327414883766
891,-0.8180199999999996,0.577554,0.5770885,0.021561941126128657
892,-0.9485499999999997,0.577079,0.5766135,0.02703175200615078
893,-0.8320899999999998,0.576604,0.5761385,0.0227561082385364
894,-0.9678599999999999,0.576129,0.5756635,0.03341578431747621
895,-0.9631999999999995,0.575654,0.5751885,0.028050011115847154
896,-0.8642899999999997,0.575179,0.5747135,0.024064535357465503
897,-1.04278,0.574704,0.5742385,0.029489908672403545
898,-1.1059999999999994,0.574229,0.5737635,0.03035673497681273
899,-0.9152999999999997,0.573754,0.5732885000000001,0.025848441768612247
900,-0.9041499999999999,0.573279,0.5728135000000001,0.027059030678356067
901,-0.91064,0.572804,0.5723385000000001,0.024204348812054376
902,-0.84971,0.572329,0.5718635000000001,0.02241212875029305
903,-0.88032,0.571854,0.5713885000000001,0.027986430944292807
904,-0.8976600000000001,0.571379,0.5709135000000001,0.030041419029294046
905,-1.01136,0.5709040000000001,0.5704385000000001,0.030546276241657323
906,-0.8322,0.5704290000000001,0.5699635000000001,0.02456615012255497
907,-0.9215999999999994,0.5699540000000001,0.5694885000000001,0.033048243441735396
908,-0.9892199999999998,0.5694790000000001,0.5690135000000001,0.032753478079102935
909,-0.7459500000000002,0.5690040000000001,0.5685385000000001,0.02714210759208072
910,-0.8852599999999999,0.5685290000000001,0.5680635,0.024566109603620136
